id,model,name,move_id:id,account_id:id,debit,credit,analytics_id:id,journal_id:id,period_id:id
aml_cicsa_march_467,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables Ene-Feb  2014. Cordinador de Impuestos,am_cicsa_19000000214,73114004,,519.75,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_468,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables  Ene-Feb  2014. Cordinador,am_cicsa_19000000214,73114004,,630.00,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_469,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables  Ene-Feb  2014. Sistemas de Informacion,am_cicsa_19000000214,73114004,,630.00,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_470,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables Ene-Feb  2014. Seguridad,am_cicsa_19000000214,73114004,,630.00,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_471,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables Ene-Feb  2014. Recursos Humanos,am_cicsa_19000000214,73114004,,630.00,cicsa_data.aapi_020,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_472,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb  2014,am_cicsa_19000000215,20181002,1157543.35,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_473,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb  2014. Experto Financiero Nueva Posicion,am_cicsa_19000000215,73114004,,343088.68,cicsa_data.aapi_022,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_474,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb  2014. Gerente de Proyecto,am_cicsa_19000000215,73114004,,436484.92,cicsa_data.aapi_025,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_475,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra - Actividades delegadas Ene-Feb 2014. Gerente HSE,am_cicsa_19000000215,73114004,,377969.76,cicsa_data.aapi_015,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_476,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables  Ene-Feb  2014,am_cicsa_19000000216,20181002,518503.29,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_477,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables from Ene-Feb 2014. Experto Financiero Nueva Posicion,am_cicsa_19000000216,73114004,,172834.43,cicsa_data.aapi_022,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_478,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables from Ene-Feb 2014. Gerente de Proyecto,am_cicsa_19000000216,73114004,,172834.43,cicsa_data.aapi_025,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_479,account.move.line,Reverso acumulado Repsol Exploracion Mano de obra reembolsables from Ene-Feb  2014. Gerente HSE,am_cicsa_19000000216,73114004,,172834.43,cicsa_data.aapi_015,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_480,account.move.line,Reverso Acumulado ONGC  Mano de obra - Actividades delegadas Ene-Feb  2014,am_cicsa_19000000217,20181002,1288013.08,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_481,account.move.line,Reverso acumulado ONGC  Mano de obra - Actividades delegadas Ene-Feb  2014. Gerente de Finanzas,am_cicsa_19000000217,73114004,,377969.76,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_482,account.move.line,Reverso Acumulado ONGC  Mano de obra - Actividades delegadas Ene-Feb  2014 Gerente de Proyecto Aguas Arriba,am_cicsa_19000000217,73114004,,377969.76,cicsa_data.aapi_026,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_483,account.move.line,Reverso Acumulado ONGC  Mano de obra - Actividades delegadas Ene-Feb  2014. Posicion de Planificacion y Control,am_cicsa_19000000217,73114004,,343088.68,cicsa_data.aapi_027,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_484,account.move.line,"Reverso Acumulado ONGC  Mano de obra - Actividades delegadas Ene-Feb  2014. Vatsyayan, Shalab  Upstream Manager",am_cicsa_19000000217,73114004,,188984.88,cicsa_data.aapi_026,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_485,account.move.line,Reverso Acumulado ONGC  Mano de obra - Reembolsables Ene-Feb  2014,am_cicsa_19000000217,20181002,372159.90,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_486,account.move.line,Reverso acumulado ONGC  Mano de obra - Reembolsables Ene-Feb  2014. Gerente de Finanzas,am_cicsa_19000000217,73114004,,106331.40,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_487,account.move.line,Reverso Acumulado ONGC  Mano de obra - Reembolsables Ene-Feb  2014 Gerente de Proyecto Aguas Arriba,am_cicsa_19000000217,73114004,,106331.40,cicsa_data.aapi_026,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_488,account.move.line,Reverso Acumulado ONGC  Mano de obra - Reembolsables Ene-Feb  2014. Posicion de Planificacion y Control,am_cicsa_19000000217,73114004,,106331.40,cicsa_data.aapi_027,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_489,account.move.line,"Reverso Acumulado ONGC  Mano de obra - Reembolsables Ene-Feb  2014. Vatsyayan, Shalab  Upstream Manager",am_cicsa_19000000217,73114004,,53165.70,cicsa_data.aapi_026,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_490,account.move.line,Reverso Acumulado ONGC  Mano de obra - Actividades delegadas Ene-Feb  2014,am_cicsa_19000000218,20181001,75516.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_491,account.move.line,Reverso Acumulado ONGC  Mano de Obra - Actividades delegadas Ene-Feb 2014. Cuentas Por Cobrar,am_cicsa_19000000218,73114004,,75516.00,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_492,account.move.line,Reverso Acumulado ONGC  Mano de obra - Reembolsables Ene-Feb  2014,am_cicsa_19000000218,20181001,630.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_493,account.move.line,Reverso Acumulado ONGC  Reembolsables -  Enero 2014 Account Receivable Position.,am_cicsa_19000000218,73114004,,630.00,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_494,account.move.line,Reverso Acumulado Indoil Mano de obra - Actividades delegadas Ene-Feb   2014,am_cicsa_19000000219,20181002,1099028.20,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_495,account.move.line,Reverso Acumulado Indoil Mano de obra - Actividades delegadas Ene-Feb 2014. Gerente de Sistemas,am_cicsa_19000000219,73114004,,377969.76,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_496,account.move.line,Reverso Acumulado Indoil Mano de obra - Actividades delegadas Ene-Feb 2014.  Gerente financiero del proyecto,am_cicsa_19000000219,73114004,,343088.68,cicsa_data.aapi_022,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_497,account.move.line,Reverso Acumulado Indoil Mano de obra - Actividades delegadas Ene-Feb 2014. Analista financiero de Proyecto,am_cicsa_19000000219,73114004,,377969.76,cicsa_data.aapi_022,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_498,account.move.line,Reverso Acumulado Indoil Mano de obra reembolsables  Ene-Feb  2014,am_cicsa_19000000219,20181002,318994.20,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_499,account.move.line,Reverso Acumulado Indoil Mano de obra reembolsables  Ene-Feb 2014. Gerente de Sistemas,am_cicsa_19000000219,73114004,,106331.40,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_500,account.move.line,Reverso Acumulado Indoil Mano de obra reembolsables  Ene-Feb 2014. Gerente financiero del proyecto,am_cicsa_19000000219,73114004,,106331.40,cicsa_data.aapi_022,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_501,account.move.line,Reverso Acumulado Indoil Mano de obra reembolsables  Ene-Feb 2014 Analista financiero de Proyecto,am_cicsa_19000000219,73114004,,106331.40,cicsa_data.aapi_022,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_502,account.move.line,Acumulado Vehiculos CICSA/ Coopertaiva Monte Sacro,am_cicsa_19000000220,73103001,133300.00,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_503,account.move.line,Acumulado Vehiculos CICSA/ Coopertaiva Monte Sacro,am_cicsa_19000000220,73103001,133300.00,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_504,account.move.line,Acumulado Vehiculos CICSA/ Coopertaiva Monte Sacro,am_cicsa_19000000220,73103001,133300.00,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_505,account.move.line,Acumulado Vehiculos CICSA/ Coopertaiva Monte Sacro,am_cicsa_19000000220,73103001,133300.00,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_506,account.move.line,Acumulado Vehiculos CICSA/ Coopertaiva Monte Sacro,am_cicsa_19000000220,73103001,133300.00,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_507,account.move.line,Acumulado Vehiculos CICSA/ Coopertaiva Monte Sacro,am_cicsa_19000000220,20181001,,666500.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_508,account.move.line,"Contrato de Supervision de ing Civil, Mecanica e Instrumentacion DEL 16 Sep al 31 de Diciembre 2013/ Los Inspectores de Venezuela, C.A",am_cicsa_19000000221,73114001,204583.45,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_509,account.move.line,"Contrato de Supervision de ing Civil, Mecanica e Instrumentacion  del  01 Enero 2014 al 28 de Febrero 2014./ Los Inspectores de Venezuela, C.A",am_cicsa_19000000221,73114001,127410.41,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_510,account.move.line,"Mes de Marzo 160 Horas a 316,92 *40 horas semanales por un supervisor/ Los Inspectores de Venezuela, C.A",am_cicsa_19000000221,73114001,50707.20,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_511,account.move.line,"Contrato de Supervision de ing Civil, Mecanica e Instrumentacion  Septiembre a Diciembre 2013./ Los Inspectores de Venezuela, C.A",am_cicsa_19000000221,20181001,,204583.45,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_512,account.move.line,"Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Enero 2014 a Febrero 2014./ Los Inspectores de Venezuela, C.A",am_cicsa_19000000221,20181001,,127410.41,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_513,account.move.line,"Contrato de Supervision de ing Civil, Mecanica e Instrumentacion Marzo 2014./ Los Inspectores de Venezuela, C.A",am_cicsa_19000000221,20181001,,50707.20,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_514,account.move.line,"Servicio de Seguridad Marzo 2014/ SPS Risk Vigiliancia ,C..A",am_cicsa_19000000223,73133001,78268.56,,cicsa_data.aapi_023,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_515,account.move.line,"Servicio de Seguridad Marzo 2014/ SPS Risk Vigiliancia ,C..A",am_cicsa_19000000223,20181001,,78268.56,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_516,account.move.line,"Administracion de Nomina marzo  2014, 10,551,491.",am_cicsa_19000000224,73114004,38012.37,,cicsa_data.aapi_018,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_517,account.move.line,"Administracion de Nomina marzo 2014. 10,898,037",am_cicsa_19000000224,73114004,42020.41,,cicsa_data.aapi_025,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_518,account.move.line,"Administracion de Nomina marzo 2014. 11,657,498 ",am_cicsa_19000000224,73114004,57902.49,,cicsa_data.aapi_020,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_519,account.move.line,"Administracion de Nomina marzo  2014,17,900,937",am_cicsa_19000000224,73114004,23179.63,,cicsa_data.aapi_020,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_520,account.move.line,"Administracion de Nomina marzo 2014, 7,800,290",am_cicsa_19000000224,73114004,65508.92,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_521,account.move.line,"Administracion de Nomina marzo  2014. 5,087,848",am_cicsa_19000000224,73114004,67102.55,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_522,account.move.line,"Administracion de Nomina marzo  2014, 4,212,341",am_cicsa_19000000224,73114004,77726.45,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_523,account.move.line,"Administracion de Nomina marzo  2014, 6,143,833",am_cicsa_19000000224,73114004,39495.28,,cicsa_data.aapi_020,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_524,account.move.line,"Administracion de Nomina marzo   2014, 13,612,323",am_cicsa_19000000224,73114004,59904.86,,cicsa_data.aapi_015,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_525,account.move.line,"Administracion de Nomina marzo  2014, 12,066,970",am_cicsa_19000000224,73114004,25092.75,,cicsa_data.aapi_025,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_526,account.move.line,"Administracion de Nomina marzo  2014, 14,431,703",am_cicsa_19000000224,73114004,39663.00,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_527,account.move.line,"Administracion de Nomina marzo  2014 16,315,024. Se descuentan 11 dias por permiso no remunerado desde el 14 de al 24 de Enero 2014.",am_cicsa_19000000224,73114004,21590.47,,cicsa_data.aapi_025,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_528,account.move.line,"Administracion de Nomina marzo   2014, 14,330,326. A partir de Este mes cobra compelto la ayuda de ciudad",am_cicsa_19000000224,73114004,52410.31,,cicsa_data.aapi_024,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_529,account.move.line,Administracion de Nomina marzo    2014.,am_cicsa_19000000224,20181001,,609609.49,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_530,account.move.line,"Acumulados Servicios de limpieza  Marzo 2014/ Induservi, c.a.",am_cicsa_19000000224,73135001,111855.68,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_531,account.move.line,"Acumulados Servicios de limpieza  Marzo 2014/ Induservi, c.a.",am_cicsa_19000000224,20181001,,111855.68,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_532,account.move.line,Electricidad Acumulada Marzo 2014/ CORPOELEC,am_cicsa_19000000224,73121005,1473.37,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_533,account.move.line,Electricidad Acumulada Marzo 2014/ CORPOELEC,am_cicsa_19000000224,20181001,,1473.37,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_534,account.move.line,Servicio de Taxi Acumulados Marzo 2014/ Travel Services,am_cicsa_19000000224,77101001,40000.00,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_535,account.move.line,Servicio de Taxi Acumulados Marzo 2014/ Travel Services,am_cicsa_19000000224,20181001,,40000.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_536,account.move.line,"Reparacion de Aire acondicionado Diciembre 2013/ HL Servicios Integrales, C.A.",am_cicsa_19000000224,73149002,42500.00,,cicsa_data.aapi_021,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_537,account.move.line,"Reparacion de Aire acondicionado Diciembre 2013/ HL Servicios Integrales, C.A.",am_cicsa_19000000224,20181001,,42500.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_538,account.move.line,"Adquisicion de Aplicaciones Electronicas de la Plataforma de Datos y Seguridad de la Infraestructura tecnologica ./ It Services Venezuela, S.A",am_cicsa_19000000225,73114004,209445.00,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_539,account.move.line,"Adquisicion de Aplicaciones Electronicas de la Plataforma de Datos y Seguridad de la Infraestructura tecnologica ./ It Services Venezuela, S.A",am_cicsa_19000000225,20181001,,209445.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_540,account.move.line,Servicio de Instalacion y Configuracion de Hardware y Software/ Desca C.A Venezuela,am_cicsa_19000000225,73114004,271517.25,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_541,account.move.line,Servicio de Instalacion y Configuracion de Hardware y Software/ Desca C.A Venezuela,am_cicsa_19000000225,20181001,,271517.25,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_542,account.move.line,Servicicio de CAU para las Oficinas de CICsa y Campo Morichal Enero 2014/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,73137002,142471.12,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_543,account.move.line,Servicicio de CAU para las Oficinas de CICsa y Campo Morichal Feb  2014/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,73137002,142471.12,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_544,account.move.line,Servicicio de CAU para las Oficinas de CICsa y Campo Morichal Mar  2014/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,73137002,142471.12,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_545,account.move.line,Servicicio de CAU para las Oficinas de CICsa y Campo Morichal Enero 2014/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,20181001,,142471.12,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_546,account.move.line,Servicicio de CAU para las Oficinas de CICsa y Campo Morichal Feb  2014/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,20181001,,142471.12,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_547,account.move.line,Servicicio de CAU para las Oficinas de CICsa y Campo Morichal Mar  2014/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,20181001,,142471.12,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_548,account.move.line,"Real Serices Mar 14  Share point Foundation Entreprise 50 GB/ PrivateIP Services, C.A",am_cicsa_19000000225,73137002,15820.00,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_549,account.move.line,"Real Service of Mar   2014\ Servicio de Correo Exchange Empresarial/ PrivateIP Services, C.A",am_cicsa_19000000225,73137002,15244.94,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_550,account.move.line,"Real Serices Mar 14  Share point Foundation Entreprise 50 GB/ PrivateIP Services, C.A",am_cicsa_19000000225,20181001,,15820.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_551,account.move.line,"Real Service of Mar  14 Servicio de Correo Exchange Empresarial/ PrivateIP Services, C.A",am_cicsa_19000000225,20181001,,15244.94,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_552,account.move.line,Acumulado  Mar  2014 - Servicio Telefonico CANTV,am_cicsa_19000000225,73121003,1750.82,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_553,account.move.line,Acumulado  Mar  2014 - Servicio Telefonico CANTV,am_cicsa_19000000225,73121003,7503.00,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_554,account.move.line,Acumulado  Feb   2014 - Servicio Telefonico CANTV,am_cicsa_19000000225,73121003,1750.82,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_555,account.move.line,Acumulado  Feb   2014 - Servicio Telefonico CANTV,am_cicsa_19000000225,73121003,7503.00,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_556,account.move.line,Acumulado  Feb  2014 - Servicio Telefonico CANTV,am_cicsa_19000000225,20181001,,1750.82,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_557,account.move.line,Acumulado  Feb  2014 - Servicio Telefonico CANTV,am_cicsa_19000000225,20181001,,7503.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_558,account.move.line,Acumulado  Mar  2014 - Servicio Telefonico CANTV,am_cicsa_19000000225,20181001,,1750.82,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_559,account.move.line,Acumulado  Mar  2014 - Servicio Telefonico CANTV,am_cicsa_19000000225,20181001,,7503.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_560,account.move.line,Acumulados Movilnet  Feb 2013,am_cicsa_19000000225,73121003,40519.22,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_561,account.move.line,Acumulados Movilnet  Feb 2013,am_cicsa_19000000225,73121003,,40519.22,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_562,account.move.line,Acumulados Movilnet  Mar  2013,am_cicsa_19000000225,20181001,40519.22,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_563,account.move.line,Acumulados Movilnet  Mar  2013,am_cicsa_19000000225,20181001,,40519.22,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_564,account.move.line,Reembolsables Cau Services Abril 2013/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,73137002,4456.10,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_565,account.move.line,Reembolsables Cau Services May  2013/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,73137002,5176.82,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_566,account.move.line,Reembolsables Cau Services Mar13/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,73137002,5116.10,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_567,account.move.line,Reembolsables Cau Services Julio  2013/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,73137002,5176.82,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_568,account.move.line,Reembolsables Cau Services Agosto  2013/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,73137002,9183.02,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_569,account.move.line,Reembolsables Cau eSrvices Septiembre  2013/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,73137002,5176.82,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_570,account.move.line,Reembolsables Cau Services Junio 2013/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,73137002,6780.62,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_571,account.move.line,Reembolsables Marzo - Septiembre/ Informatica Gesfor Venezuela C.A,am_cicsa_19000000225,20181001,,41066.30,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_572,account.move.line,Licenciamiento de Soporte al Sistema Operativo Multibiligue Ano 2013,am_cicsa_19000000225,73137003,1890.00,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_573,account.move.line,Licenciamiento de Soporte al Sistema Operativo Multibiligue Ano 2013,am_cicsa_19000000225,20181002,,1890.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_574,account.move.line,"Vb043AA, replicador de Puerto  Marca HP 230W",am_cicsa_19000000225,74110102,3933.72,,cicsa_data.aapi_016,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_575,account.move.line,"Vb043AA, replicador de Puerto  Marca HP 230W",am_cicsa_19000000225,20181002,,3933.72,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_576,account.move.line,Acumulado de Auditoria 2013 / KPMG,am_cicsa_19000000226,73113001,93000.00,,cicsa_data.aapi_017,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_577,account.move.line,Acumulado de Auditoria 2013 / KPMG,am_cicsa_19000000226,20181001,,93000.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
aml_cicsa_march_578,account.move.line,Acumulado Repsol Exploracion Mano de obra Actividades delegadas Enero-Marzo 2014. Analista de compras y contratos,am_cicsa_19000000227,73114004,110447.06,,cicsa_data.aapi_018,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_03
